position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11
1276,248.76955596151382,134.22789797987042,522.1043711667147,290.51066351914693,503.1104123120708,359.3914418779777,448.49375935551353,336.19960728917977,173.9,358.0533333333333,493.60107594073577,164.84103785514375,201.64809251353526,160.3438026384826,504.5007297096915,249.39033608285712,236.2324393358876,294.7586206896552,225.7968108572235,162.18668582482888,515.0220497066368,168.7473015816957,452.66327966572715,160.52313088473562
1277,248.02706595828494,134.28875261259324,522.4777581079946,291.6800595496178,504.5828229074685,358.0677695235463,447.4770673501209,340.72127211122034,172.85276073619633,357.5071574642127,493.5843858660749,165.02371549818497,200.621234018934,161.91118105345188,506.8145819535348,232.81588333911145,241.567679558011,294.7486187845304,224.9928433303941,166.39395158159198,515.4020854784185,167.66756589230312,454.3070898527114,158.6390142695373
1278,248.0945118066786,134.67720413778014,523.6313453858573,291.27868566512245,505.6406185818674,356.5273935696047,447.99465935130564,344.89526027206614,171.7293868921776,356.66173361522203,493.6367622778392,164.60338662089532,198.8639324858001,162.33099388192397,507.3522750145327,228.83743900384502,245.51846965699212,292.9802110817942,224.4799813490711,167.78860314941141,516.2649550322133,166.87220182674042,454.9983318531345,156.86989959403826
1279,248.10543570854333,134.7006353198842,524.3723303877606,291.1580998436527,506.3317754456248,355.3294049175092,449.43889541199235,350.6492703951827,169.8267223382046,356.6367432150313,493.67414923298514,164.08801118296446,197.94456231372996,161.83942245066132,507.2338784268432,228.18942382633384,249.97016861219197,290.7496757457846,223.4283211087901,168.11947574516242,516.9271600577584,166.0248228347246,455.5979122508029,155.05713025450538
1280,248.18930617911374,134.70861851027396,524.5718698330569,290.4265785135352,506.1311811598037,353.83843911246834,451.9733724389972,355.78375939303567,168.55485232067508,356.30590717299583,493.82303100786527,164.19042061900086,196.9465581412915,162.17853317924525,506.9684107590123,231.64425560311128,252.8310559006211,290.0372670807454,223.10251982393157,168.89221445357362,517.5956057230209,166.02445192641937,455.76889684751467,153.935262348575
1281,248.21108922451592,134.68746581093518,524.0824157138252,290.32974517564895,505.8290408826104,352.0424857016689,454.2256777243205,362.11523101556656,167.46666666666667,356.2333333333333,494.0230849357074,164.72565654857158,195.38737714393955,163.55517961006728,507.03057000036586,229.65651042635,256.46915167095113,289.6953727506426,223.93176243045033,170.37872393170986,517.887859631242,165.22022244290105,455.11594724639997,153.62318425179623
1282,248.17381319581318,135.12128951601778,523.6315721723774,290.3744600406807,505.35722464257066,351.7090943936707,456.3138767378289,368.67101250986235,166.31265508684862,355.3126550868486,494.4411363105903,165.37367226531518,194.7134073936061,163.84228717907416,506.7582299601308,223.05403277419518,258.5414364640884,290.21546961325964,224.85907309353112,171.1985639892798,517.6685625247986,164.23330756552903,455.25155438972564,152.77163065771737
1283,248.150916205986,135.1421076237739,523.1737193047567,290.40877063422346,505.3598552811905,351.70623155800627,457.81523680689736,375.1790768291114,165.50280898876403,355.50561797752806,494.4089406241761,164.53166522711328,191.82146443206864,167.29737421135562,508.00427453459054,221.51799202897263,262.04037685060564,290.7173620457604,226.20933299423297,172.96663873898015,517.7452547116083,162.64070339141173,455.88607091130547,150.94573838466732
1284,248.1312743939605,135.12372362791012,523.1059476267579,290.39768829622307,505.02952167513286,351.8664220604222,459.2855873424516,379.9863179121452,164.5789473684211,355.43653250774,494.3377097393899,164.51348216428843,192.16487168514163,166.9051338231317,508.5178187641334,221.3357724727861,264.6865284974093,290.59326424870466,224.6391641460757,172.09199078645167,517.422000040646,162.2660236648724,455.4361817479354,150.3120392634919
1285,248.06406552064564,135.82787723780928,523.4319457753742,290.2603796271725,504.8309568153714,351.71770611749633,461.20825435855136,382.28373193654886,164.11111111111111,355.36601307189545,494.29973292098816,164.5095232366048,191.5918316538097,167.30796994966974,508.6691749276557,221.22052292534406,266.55636896046855,289.2913616398243,224.57690084778588,171.39819627441778,517.3995787997173,162.29588957422288,455.88036331313276,148.42402615997514
1286,248.10365175359362,135.43045820523577,523.5565208854465,290.40239543845865,504.38609419421476,351.2180700566318,463.05613899548285,382.40842855043746,163.76344086021504,355.7383512544803,494.286013884564,164.48965932980298,191.3882241198941,166.4082370859955,509.0933506524863,221.2646665638781,267.71141975308643,287.39660493827165,224.9730118193528,171.33663180671925,517.2248247284328,162.79076476936953,456.71348285308665,146.4396660158951
1287,248.13852145545525,135.4979924032683,523.7942453701456,290.20576677602895,504.08281278357765,351.486190292453,464.14136446706254,383.0400841880839,163.81509433962262,355.3169811320754,494.2556531425777,164.43022357730487,191.68032959338862,166.16602913610808,509.20385951196425,221.50550150715165,268.57142857142856,285.5238095238095,224.8826156643213,170.67007619477081,517.2106617077183,162.59807566529338,457.90190856992274,143.30005098159197
1288,248.1808256476749,135.6426317076328,523.8147515222495,290.2590599380717,504.1882378643612,351.22096744526084,463.5170209031527,385.12445785749566,163.82624113475177,354.81560283687935,494.2521416654843,164.39596319432246,191.38735524440207,166.62568271740994,509.1976389384695,222.12342436112758,269.91653543307086,284.83149606299213,225.60392579096833,171.66797162516326,517.2430462565035,162.4611050273564,458.6659962449257,141.11951246431238
1289,248.140599598999,135.8709432776317,523.8187270246871,290.25680852420885,503.03014307081423,351.9711981201636,462.4737363908787,387.0735839198711,164.04901960784315,354.078431372549,494.1205759645304,163.64665833568185,190.98269728788628,166.89386772254474,508.7030567824557,223.29267528008987,271.72700729927004,283.70948905109486,225.4332635679833,171.5476758884527,517.2855749277853,162.87194606822553,459.36203623929566,139.2622328421852
1290,248.14981612491238,135.93286601923668,523.7993881672774,290.25341912609366,503.30116911264327,351.5342946591504,462.0815904654682,388.6016245760172,164.34527687296418,354.33224755700326,494.15188499328974,163.6288731553509,190.7345211918293,166.77911395342605,508.74504805317514,227.5506325521229,273.1555555555556,284.8263888888889,225.41730638017248,171.8826449208677,517.6443391750817,162.5600116063091,459.76184917876014,137.70993903841972
1291,248.15532497538132,135.95547583868532,523.7885063003489,290.1964149268854,503.02633190905294,351.8030050017779,462.04047514567014,390.5475822375412,164.34527687296418,354.33224755700326,494.1585638177205,163.6541651384905,190.5466178707,166.80552246219753,508.47665524397576,231.4299659745429,274.2144927536232,286.1217391304348,225.65307480180974,172.04838797169043,517.6643083683433,162.63533345052062,459.3350141744774,136.20349204951208
1292,248.2383366017449,136.00670894688923,523.7863346509349,290.14857679131217,503.9363645287609,351.1777667351545,462.0973740175983,392.7787774367322,164.34527687296418,354.33224755700326,494.5302960415813,163.2926999713771,190.65892316666591,166.9996259725045,509.50449103148435,229.71993941332397,274.72848664688433,286.80118694362017,224.90525505102718,171.42286962714184,517.7014350385668,162.98946852575244,459.3468528913834,136.11140331398443
1293,248.13693024789035,135.4938514474214,524.2349818867681,290.02702307382333,504.49860417486013,350.71583256301557,462.0653790470748,395.649854102086,164.46101694915254,353.97966101694914,494.45888292922723,162.88391261273063,190.47609633477865,167.91207200306388,508.4806923167514,228.14591368242387,275.6145833333333,287.07142857142856,225.12946677478791,171.70716446160847,517.5030946975866,163.46256858582217,459.8029283962449,136.16003635516284
1294,248.386877329342,135.77632484024284,524.202411026758,290.04480165708685,505.2388053172362,349.9628057910455,461.32459403103826,398.7827354512879,164.3754045307443,354.38511326860845,494.47002336689917,162.84883676244345,190.88813836486844,167.09009811534685,508.3155636430683,224.69489187371758,276.1554252199413,287.04398826979474,224.69287372130782,171.34430971714647,517.3854108643334,164.80737670357632,460.2057120464533,136.68541123751086
1295,247.98801317588538,135.5355070307634,524.6478595628884,289.5022687975539,505.7152957534072,349.2077175713334,461.37873630205314,400.1295690064608,163.70397111913357,355.74729241877264,494.56638422263353,162.88880402798398,190.48640218144334,166.89876192258362,508.68568620639985,228.23622839557243,278.73109243697485,287.38655462184875,225.0085959211002,170.99634506877769,518.1275483121111,165.6004588586471,461.1882348241514,136.43588788155122
1296,247.8474177749587,134.75473395701223,525.1935090363755,288.6503964708886,505.5341872478045,349.74256874928767,460.3141886964235,400.25337867599205,163.27969348659002,356.76245210727967,494.76812270406936,163.4012930945313,190.37624634071997,167.3132477336671,508.4821330721412,225.28912541005826,282.74185136897,287.5932203389831,224.78139778698016,170.35513784638925,518.0540866395231,167.9405984023896,461.86123126506965,136.35083524768493
1297,247.9355677527653,134.0755544399752,525.1701824440763,288.62265260115964,505.2496254357718,351.08317887494013,460.3366994695549,400.22895676761004,163.32567049808432,356.8199233716475,495.22100916120667,163.85837942426858,190.49691714351087,166.15914522038275,508.5788193693176,225.4831378696455,287.51624548736464,287.70276774969915,224.59585602183915,170.54533700861637,518.2956309444932,169.2434246931101,462.5480356953885,134.5462655586829
1298,248.022919060411,133.78120977183016,525.6098263359784,288.1120181916048,504.8252692465031,352.2792592975435,461.24324243409853,400.229730191792,163.90391459074732,356.45195729537363,492.7245004823247,160.48241771876934,191.25980635960602,163.69922767032924,508.364029654139,225.4893128524864,292.37844311377245,287.4239520958084,224.58505466141227,170.39234654092502,518.3780380414362,169.6085514440141,464.2352751204155,133.6412428643223
1299,248.08950315643864,134.19153582178137,525.5808109800341,288.0497518126245,503.4529531208869,356.8641173258888,461.31437734046784,400.1638817925882,163.27413127413124,357.7760617760618,492.3490518137185,159.89166343488796,191.9074260542487,162.3678971458276,508.6935334123193,224.7801834403399,297.8424317617866,287.02977667493803,224.22982582111402,169.4276842083577,518.5794814098049,170.0892473883971,465.94895947883805,133.37243434198993
1300,248.01577835290044,134.44786696850431,525.8799969402145,287.84727717722063,502.93561834352965,359.47217239984366,462.28855745685684,400.18458230367065,163.79787234042553,358.33687943262413,492.4807504347384,160.36540121084258,193.698544341451,159.7054192190978,509.20615790165925,223.96276192492198,303.3720930232558,285.9082007343941,223.6455266633704,168.69127726201197,518.7035829858569,171.47375478837066,466.18216466111716,132.60662955361678
1301,248.0258815748517,134.49921314593908,526.1682197591274,287.61307060555083,503.0507390198583,362.2579162595726,463.31478422938767,399.7305947994232,163.93262411347519,359.4751773049645,492.7204824364282,160.3164193894808,195.6580157795669,157.09448001143298,509.6928219970801,223.65671001118415,308.8423586040915,285.48375451263536,222.28458865408518,166.25237360912718,519.4052716958827,173.99402135873837,465.54350945206977,132.4520525089857
1302,247.98494192997072,134.98776436649106,525.811251460923,287.7586175394365,503.249616011309,365.9547826903944,464.2872536407396,399.7026641256205,163.773851590106,361.321554770318,492.91052686615507,160.26520806927846,197.58112984036742,154.60672054924038,509.78088326680944,223.50977617222145,314.6180371352785,285.7705570291777,221.7100381217276,165.48314511090737,519.4286759206043,175.1195530960833,465.447555401385,132.48686503057442
1303,247.6502803478813,135.15275625335363,526.2591135922099,287.2571826822628,503.4942128715305,368.81615316531446,464.90734410575766,399.59177541938203,163.31111111111113,362.31111111111113,493.1435959638528,160.14546053918832,199.2297720010391,153.11866421727763,510.4742972192003,223.96615730822649,318.8843187660668,287.3161953727506,221.2280438657851,164.75728740386973,519.3271922123673,177.73555708957318,465.11871900627824,132.51738410601294
1304,247.63091681081292,135.13817967851188,526.2581221125272,287.2581082471621,503.0567291502487,371.0576275492736,464.6386578613337,398.04259184888383,163.73559322033898,362.7491525423729,493.1652676214946,160.24313539274877,202.05374533162768,149.5645324094439,510.3793431539448,224.6633312115769,322.95283018867923,288.6438679245283,220.95903651600418,166.18534538535178,518.9134920506092,176.49071492219898,464.748928860641,132.59471316649493
1305,247.52619050410493,135.233066436478,526.2360811767396,287.2168750684626,502.33291573719737,372.17011594395285,467.51236749233453,395.9304325394213,164.36419753086417,363.3950617283951,497.2007909860724,165.72518133064378,206.3552974519566,145.52958386105706,510.4913654967459,225.22361523487828,326.6368778280543,288.62669683257917,219.7441028419761,168.27429925714017,520.0965654892146,180.7451897804107,464.31573768365797,132.53604624566142
1306,247.48262153735,135.5529805271104,526.2022842906915,287.1469184733156,501.8492586231685,372.76279517993487,469.3396372485698,392.5932218281117,164.67183462532302,364.18863049095614,498.6344963763797,166.9341786636229,206.67593355753704,145.14670535305814,510.48451465736673,225.41090047432,331.4405762304922,288.82472989195674,219.3606685137685,169.15223660072,520.9516703406274,183.50420841511462,464.1716881942372,132.67806326930537
1307,245.56439769693168,136.61207849913905,526.1965602518248,287.1602842450486,502.9329705479683,365.3117086265424,468.578846296718,389.37204255553917,164.44306930693068,364.39851485148523,499.3996603681839,168.04131557970098,208.47997157111882,144.1263436517377,510.4038150596883,225.86740611619842,334.7040690505549,288.50801479654746,219.07316291273088,169.88761612132953,520.3197415936849,185.99535651826423,463.84778827315387,132.6097655876674
1308,245.6945481928469,137.39049770483678,526.2840211413436,286.7849983394807,503.3337386017048,369.71353197784487,467.6371903009083,387.5387678484557,164.546875,364.0647321428571,497.56211976002714,166.7319123847239,210.13033421424427,143.3235082517559,510.1884164038043,226.22581910074646,338.8130601792574,287.7272727272727,219.1274829956844,171.01767252678718,519.4627948325647,186.45743083697081,463.8029778746157,132.6791874050493
1309,245.64051617455425,137.38197186731807,526.2840216993983,286.785001343181,502.9954772506202,367.41198773969114,468.565425474894,388.0264564276258,165.14559386973178,365.58237547892713,493.26042249198616,165.03368262983003,210.5717310168141,142.36997892751185,510.220000295622,225.96975882123982,342.30082256169214,288.2714453584019,218.95807978720725,172.57871415801438,518.8683816562535,186.2617219806414,463.9705003082247,132.2237115707093
1310,245.58534627450692,136.30380906193957,526.2554003257807,286.74458690108537,502.854977105522,364.8244946402426,469.56717741819136,388.2596268789972,165.51618122977345,366.6116504854369,490.58973790902496,164.2813857536965,211.3902997670697,142.54529768576947,509.93450543590194,225.43478277598518,344.8052434456929,288.9088639200998,217.49199574484783,172.78670832735096,518.802125193047,184.64241938509545,463.93450146690213,132.61463949116788
1311,245.3619691511224,135.90152082789314,526.25540009893,286.7445859988752,502.532908640273,362.84309788424895,471.1593609458247,387.48586279780807,166.23512336719884,366.96371552975324,488.99949002658883,164.1754910634341,212.02674546923103,142.9761760477371,509.7242728223414,225.34476996121487,347.02008032128515,290.68674698795184,215.44679749185173,172.10886963898002,518.3762446927068,184.61856333866191,463.04288364005225,134.30562527675767
1312,245.51448247931225,135.76364369093255,526.2554001323697,286.7445860377337,501.5624279824488,361.95669867239855,471.15023809254524,386.1413262987987,167.85777126099703,365.50146627565977,486.43928668977316,164.37095179167926,211.83859976068797,143.63337431230732,509.57627882485536,225.4202390234824,348.6603260869565,291.70652173913044,213.6578027638881,171.6733452409421,518.079383419499,184.8709458037801,460.81601308100585,139.19416439808816
1313,245.47103439725646,135.8743104761512,526.241173435982,286.7235161963876,500.9245265397484,361.3966553058304,470.8156649700818,386.0903842376834,171.57083333333333,364.14583333333337,483.43879570665877,165.36870006043296,211.98047791712483,143.80250702108214,509.6339762466912,225.40982952880032,350.0266106442577,291.2296918767507,211.39408920732518,171.50527572907137,518.0093111936825,184.99044796896192,458.4188750520103,144.80003793072797
1314,245.777373260972,136.53991547337293,526.2554009678229,286.7445896113403,499.5894672278376,361.2274466627984,470.4626794591581,386.50344865665613,175.15519765739384,363.61200585651534,480.8777669980877,165.31837287131347,211.77347876799615,143.94587248883067,509.58145198821563,224.6718477816861,350.045519203414,289.52204836415365,210.14233246605642,171.15435078722362,517.6709470246632,185.9384962406697,457.6875527466473,146.07033839499883
1315,245.81841203341625,136.42618266048171,526.2230901231248,286.71232082917237,496.8684260941147,360.6659877986198,469.46198068860116,385.3136246002927,177.01622418879055,363.886430678466,476.6867648667125,166.12434349192617,211.21765003631089,144.83457144283707,509.1501034580066,223.68942822221447,350.0043988269795,288.87683284457484,209.52340530622425,170.5015601771114,517.5987875593952,181.8429259832895,455.62766149986425,147.85223662031015
1316,246.3071764631362,136.52397193585168,526.2372547358863,286.7333328488877,494.95747838775367,360.3293196532716,468.1044520076455,384.97537758938415,177.67293777134586,363.63531114327066,474.4372564529406,168.1340004094114,210.11903402263542,144.9136964076041,508.59789177027596,220.64063996519897,350.2805232558139,287.99418604651163,209.08096355245087,170.09664498747802,517.5760794899929,180.4370132932473,456.5367596500122,148.1571659627053
1317,245.9563642277534,137.0113190786981,526.2372546644274,286.7333329516912,492.45669981866655,358.49188292505835,466.0527438680879,384.2573085983576,177.9626436781609,363.32902298850576,470.083851812078,170.2797478824044,209.30312188116366,145.03136326678248,508.5733743658856,220.39301836393955,350.90909090909093,287.93548387096774,208.75281483548005,169.95289069049196,517.705278541487,180.87736270390062,454.89328559485705,150.12641590643943
1318,245.8356525213007,137.01416992479204,525.7814811098599,287.2185181162355,488.36716026902985,356.2591156024845,464.9125390735484,384.1806654988422,177.9119769119769,363.44155844155836,465.8301415854177,172.31990548526818,209.50312463694905,144.7011024876001,508.8159384247124,221.5442011561834,351.0091185410334,288.04407294832833,207.57203107301083,170.51396914157783,517.1579318226503,182.09269694259027,452.77720718979754,152.13263328254556
1319,245.91210027203118,137.57401754369812,525.7929756069418,287.2402953491686,484.307427038698,354.1972067994294,464.3068232351241,384.2848153667048,178.05263157894737,363.29160739687063,463.2019127490411,173.68358705029488,209.5618164561031,144.0753543271048,508.8203615523598,221.86993561483047,351.231778425656,289.1224489795918,206.69508311175056,171.28692935770928,516.9957087632348,181.04733023923507,450.33743633033697,153.83889440383342
1320,246.1132934446896,137.7460095664473,525.7814812148911,287.21851811264304,479.93783354955184,351.7129873198175,463.3604548455809,384.0551936784265,177.9433962264151,363.73875181422346,459.1281814009345,173.77990926399468,209.99801401873376,143.90751374382543,509.0430436265913,222.71616361494225,351.42543859649123,289.8538011695906,203.38269121368324,173.97622209601357,516.8108712239946,184.83818583871602,448.73243424299284,155.00770492944852
1321,247.430809490694,138.1136657518188,525.8342643637072,287.18808178766966,476.04223438416494,351.42360581467835,463.1139615600049,384.28197810208803,178.03824362606233,363.34135977337115,452.7717398147403,173.85405053137063,211.59455969248364,143.35873417857152,508.6707947458667,222.2822854890946,351.78157503714715,290.3462109955423,200.3566435782383,176.74977816418166,515.134571964882,184.38630253701587,449.6408813599741,147.3373424376407
1322,247.5419781394873,137.1791542450757,525.8507462600869,287.19962683958437,472.35942160591054,351.8307713248401,463.6197325816207,385.9919826089557,177.922024623803,364.0205198358413,448.90468006222494,173.69424270012118,209.44285323018872,143.71823953905258,508.28467699022605,220.64890421572647,355.8588235294117,293.3202614379085,197.34445319951018,179.5062061637515,513.9274614917575,182.33413886317388,448.90465942545313,145.5398388037227
1323,248.24633228945905,136.61535891564012,525.8507462677594,287.1996268625163,467.8926532647265,353.6869622322142,463.2674442611085,386.97161739710435,177.94931506849315,364.054794520548,445.5084455709464,173.53603356626067,209.05079012296304,143.70001657785474,507.6914098736277,218.690619631439,351.66883116883116,291.2435064935065,194.3231865657837,181.85403602669135,512.6165650446482,181.49248969274328,448.6301989875977,148.7994580573901
1324,248.00880330089439,138.5120595799527,525.8342644319051,287.1880819361563,463.4823275655417,354.5088947549462,462.81437252970323,389.1083535559215,178.08115543328748,364.1182943603852,440.4450794519304,172.5758476145424,209.04597947496967,144.10258331376122,508.28905828891266,215.74544307259671,351.1719532554257,291.35225375626044,191.65173006587108,184.67230877965875,511.68829095402464,180.4636484714236,448.01432765164594,148.04968165925268
1325,248.3543661750362,137.84912819098446,525.9274809160293,286.9064885496129,459.2655753641923,354.7695396591063,461.85035214618216,391.4326878192282,178.05795148247978,364.5377358490566,434.06313512359947,171.18021046983256,209.00413206178158,144.4037964785936,507.07540413716777,211.14300063833602,354.7969613259668,294.2679558011049,190.06324038479653,187.6131398304109,510.3815457672468,177.5454945524331,447.3720327691644,146.59042202070768
1326,247.24752985989826,138.00362991989846,525.9104761904748,286.89523809522944,456.1128372533097,353.476137561876,459.98669341021815,393.9274243606822,178.05795148247978,364.5377358490566,429.1574134061522,169.94424201035,211.37926535850448,144.13632860920862,504.0545374244259,203.38049334168682,355.2173913043478,294.4959239130435,188.28850818689358,189.9903896402491,508.40433103151946,169.93831755440192,446.1489004602352,143.58151510589883
1327,246.86715685087262,138.28454829283137,525.910476190476,286.89523809523706,452.1018284377308,352.1986680063561,458.62862544020277,395.58495708305486,178.06451612903228,364.4986559139785,424.3390566002349,169.5242360527213,211.74406121924025,144.1352187777098,501.66595117974816,201.66513764471355,355.2070422535212,293.78450704225355,187.8600296145219,190.60230430297628,506.7781204061956,167.31934251849506,445.36868730191185,140.82094984884378
1328,247.63292794173316,138.81100789497984,525.8954372623573,286.87832699619673,450.31272003380855,351.9854437779948,458.6293019363635,396.0839744029998,177.85204755614268,364.70937912813736,417.920365101902,168.12791289710162,212.4811824513966,144.1499615191884,501.030828619782,201.41306579726813,355.6733812949641,293.168345323741,186.73204354825646,191.58585868395375,505.00310144618203,165.30370477584506,445.12458239712095,138.90189508409046
1329,247.481740754927,139.43715742454344,525.8823529411764,286.8576850094874,449.5257862637283,353.5753848945467,458.5902604258667,396.0832254656535,177.83597883597886,364.71164021164014,411.56882659221634,167.78448757153126,213.21785093593772,144.05562395917374,500.2180386899395,200.579946295315,355.77746870653687,292.14881780250346,186.04706542078412,191.90870752718712,504.2756154460839,162.96789360608997,444.38390819814265,137.85509974935434
1330,248.61435877739174,137.60162380197758,525.8823529411766,286.8576850094877,448.24995105075914,355.7595492126596,458.47120998245265,395.8153122672238,177.82913907284768,364.6966887417218,405.1197082808675,166.51043736251168,214.07428308631265,143.56710400450538,499.8979030768248,200.23172665077144,356.4657534246575,291.4876712328767,185.9747102800655,191.89563285729287,502.77865512913337,160.0455004352186,444.1483797541488,137.4342371383761
1331,250.6171365669047,137.2631233570356,525.8823529411766,286.8576850094877,446.89324906533653,357.6402543477867,458.6033780005465,396.1660953194701,177.82913907284768,364.6966887417218,398.5908437765095,164.0142842144169,214.69852725155795,143.18226413883096,500.0342711171354,199.49030380798192,356.0664780763791,290.90099009900985,186.30719553513714,191.24880829282586,501.932519631392,156.6415376638989,444.63327479603964,136.88290237678385
1332,252.1320687822388,137.7212806375515,525.9142857142857,286.8857142857142,445.79011143976624,358.60032134467286,459.60772445985464,397.6368471245752,178.17004048582996,363.67881241565453,392.34244633246965,161.85612340698603,214.89947533926227,143.13564632994934,500.86892771894793,198.7419278208701,356.2793914246196,290.5172890733057,186.39272558349543,191.31723093490226,500.3957033988738,153.97395431113486,444.6758330883255,136.71899794535483
1333,252.06688990334462,137.60306316334996,525.9198473282444,286.9179389312976,443.56191723832603,359.4179563466075,460.4829047009475,398.5353439590457,178.17004048582996,363.67881241565453,386.159375456238,159.9303451438331,215.60061145059288,143.1071104942217,502.7352571907225,197.8705397458476,356.6661971830986,290.2887323943662,186.15174712171398,191.596642895451,497.6643695139433,151.00989500049337,445.6556434950791,135.7868535412293
1334,251.19487139756544,137.13845827780608,525.8747628083491,286.8709677419355,440.3520141902066,360.98276379248637,461.4088321467135,399.0828585535649,177.8577023498694,364.257180156658,381.036993206635,158.57341056077266,215.4844584565908,143.31290703944563,504.52331323317367,196.89034516972808,351.8698010849909,289.126582278481,185.79808471646027,192.1383316116914,495.8283880724836,150.4833678371863,446.6080862946463,135.2596760324717
1335,250.6947219856,136.9298061572847,525.8954372623574,286.8783269961977,434.8617166987445,363.3700398537198,462.41242534028686,399.2683558701223,177.8577023498694,364.257180156658,375.41262591314336,156.6200674308607,217.17752564674808,143.31131587305725,506.1360034382685,195.7055475365028,351.4293286219081,288.92226148409895,186.12306691762316,191.9124984284825,495.5549172851908,151.1857214084422,447.4487773491608,134.34042181521832
1336,250.5157674715664,137.30881544977976,525.8954372623574,286.8783269961977,427.1938091622578,367.38223444152663,463.78328153315005,399.86687286902395,177.8735332464146,364.23337679269883,369.0349492671928,155.63472378804963,218.17212987494182,143.12460811672824,506.5143806798468,193.73571607947116,357.24629878869456,288.55989232839835,186.32289186135867,191.84914231005936,496.3740728185085,152.5034846087059,447.47768432162337,133.84103159519896
1337,250.5066471444357,136.5966456900981,525.929389312977,286.9026717557252,420.66187977760217,370.2297650380234,464.3365688604116,399.80906074186476,177.8735332464146,364.23337679269883,362.4977876106194,153.24557522123894,219.02420214588935,143.0576702697858,507.48251236627294,192.05658057230357,351.8444816053512,288.16722408026754,185.2800097863165,191.83348045357477,495.0550084940528,153.04364279960194,448.6371275614019,133.70225601649477
1338,251.29636860870616,136.7027933688313,525.9104761904762,286.89523809523814,412.1005223654455,374.41253270816514,464.312903240383,399.78064519948975,177.8735332464146,364.23337679269883,355.2061503416857,150.28246013667425,219.77737308704417,143.14452835101324,508.25946675466963,190.63436708670434,352.16776315789474,288.01644736842104,184.79159387778915,191.56732654601632,492.6523110245262,152.98075504975887,453.29530752052233,135.72189993165156
1339,251.74530301701682,138.51182169148336,526.3551587301587,286.87698412698415,404.4328554148655,377.2268579249407,463.71301779061736,399.40236690865316,177.8735332464146,364.23337679269883,350.609068627451,147.93014705882354,219.36197142230696,143.31390962935933,508.7236538939607,189.9655304869977,352.1773399014778,288.0,183.05456378306306,192.15663016044968,492.16908928397567,153.53156523693326,453.38439157522413,136.17334621521758
1340,251.52119269410503,139.94002561137478,526.4091816367265,286.84630738522947,398.3505435482945,380.70516305603087,462.41018768745596,398.6970509579689,177.84655396618987,364.2353706111834,349.13653603034135,147.44374209860936,219.21704090448043,142.89213523903064,510.3966079893548,185.38374202404862,352.8396226415094,287.81289308176105,178.09674506330256,193.51147484384572,491.6205138334116,153.7193789024061,453.90582293061186,136.93818583582132
1341,252.12263315316272,139.9877015572934,525.8928571428571,287.312030075188,391.3154452856704,385.33638745285975,461.0967742677896,397.96277922407296,177.85807291666663,364.2421875,348.11800486618006,149.2700729927007,218.49460985531343,142.2819033892265,510.38333184344526,184.69392147278333,353.65153733528547,287.5856515373353,178.30787961003415,193.7939383088644,490.00532609341315,153.25000366427525,454.0761216940412,138.411568291407
1342,252.74534995501202,140.04569795884072,525.7387218045112,287.1898496240601,382.6550388104107,387.859173126912,461.98627452187327,397.01960785296865,177.84334203655354,364.21148825065285,348.0801001251564,151.70963704630788,218.40326554737237,141.8722373025113,509.8693979610929,185.0424937189094,353.465541490858,287.20112517580867,177.95393951141858,193.26303014359107,491.086277063045,153.63143395116666,449.5653486646861,135.06662419582207
1343,252.675064980396,140.20444768084155,525.2631578947369,287.21415607985483,374.23596938976374,389.98852040807793,461.7539267019922,395.3211169287568,177.85528031290744,364.21773142112124,347.95629820051414,152.3444730077121,218.96355976469155,141.21011894628427,509.03796596423655,185.8004633775346,353.24833110814416,287.4018691588785,180.38913393078883,193.38472788799973,490.77739104811343,153.58254395320049,449.419730479552,135.22661349396358
1344,252.5388031610095,140.59897819190635,524.73721340388,287.25749559082885,365.7132075471995,391.4993710691815,460.9121265377909,392.92442882249793,177.85807291666663,364.2421875,348.1694058154236,152.6839443742099,218.6118729107798,140.73581151316358,508.4040818191469,184.66034359708385,353.2542372881356,286.9452411994785,179.29803334941857,192.85325255015758,492.38902020943635,153.91651943075698,448.6612522229519,133.94420899027898
1345,252.03400389372442,139.9383386372873,524.3876500857633,287.34648370497433,357.4195979899501,392.5125628140706,459.56964285714287,389.74285714285713,177.81640625,364.2096354166666,348.2260101010101,152.5530303030303,218.40244295143725,140.51980071638258,509.31168966575683,184.97154442021136,353.6553884711779,286.72055137844615,176.53420672780362,192.416302722388,493.1626874652418,154.1587867819155,448.9390465116417,133.09023885573913
1346,251.98124195008552,139.78758494306706,523.9464882943143,287.4264214046823,349.45465994962217,393.83501259445836,458.395,387.8916666666667,177.92450331125832,363.83708609271525,348.9483627204029,152.73047858942058,219.36609548009596,140.6201104020304,509.66991445871355,185.01171731221683,353.97136038186164,286.53341288782815,173.40307693517022,191.68769229283885,493.6488652965834,154.36396122302997,448.54632425387115,132.7620881043503
